ID,HH_ID,PERS_ID,PERS_START,BACK_HOME_TRIP,AGE_GROUP,SEXE,OCCUPATION,HH_SIZE,N_CARS,MODE1,MODE2,MODE3,MODE4,MODE5,HOUR,WEIGHT,GROUP_HOUR,X,Y
536,102500000,102504000,0,1,3,2,3,4,1,6,,,,,1500,23.30648239,4,374878.73,5034235.15
537,103000000,103001000,1,0,6,2,1,4,2,1,,,,,800,23.34588336,2,368647,5039792
538,103000000,103001000,0,1,6,2,1,4,2,1,,,,,1600,23.34588336,5,368647,5039792
539,103000000,103002000,1,0,7,1,1,4,2,1,,,,,730,20.86883168,2,368647,5039792
540,103000000,103002000,0,1,7,1,1,4,2,1,,,,,1700,20.86883168,5,368647,5039792
541,103400000,103401000,1,0,11,1,4,2,1,12,,,,,1300,12.35650911,4,371174.49,5024836.27
542,103400000,103401000,0,1,11,1,4,2,1,12,,,,,1500,12.35650911,4,371174.49,5024836.27
543,103400000,103402000,1,0,11,2,4,2,1,12,,,,,1400,12.35650911,4,371174.49,5024836.27
544,103400000,103402000,0,1,11,2,4,2,1,12,,,,,1500,12.35650911,4,371174.49,5024836.27
545,103600000,103601000,1,0,8,1,1,1,2,1,,,,,800,19.50633112,2,361663.21,5015012.47
546,103600000,103601000,0,1,8,1,1,1,2,1,,,,,1830,19.50633112,6,361663.21,5015012.47
547,104100000,104102000,1,0,10,2,4,2,1,1,,,,,830,14.1437488,2,365884,5033240
548,104100000,104102000,0,1,10,2,4,2,1,1,,,,,1500,14.1437488,4,365884,5033240
549,105100000,105101000,1,0,12,2,4,1,1,1,,,,,815,16.91133801,2,366390.41,5015661.76
550,105100000,105101000,0,1,12,2,4,1,1,1,,,,,1400,16.91133801,4,366390.41,5015661.76
551,105200000,105201000,1,0,11,2,4,1,1,1,,,,,1300,17.62639848,4,364286,5034692
552,105200000,105201000,0,1,11,2,4,1,1,1,,,,,1400,17.62639848,4,364286,5034692
553,106200000,106201000,1,0,10,2,1,2,1,3,,,,,630,17.76123848,1,362212.13,5023569.23
554,106200000,106201000,0,0,10,2,1,2,1,3,,,,,1115,17.76123848,3,362212.13,5023569.23
555,106200000,106201000,0,1,10,2,1,2,1,3,,,,,1715,17.76123848,5,362212.13,5023569.23
556,106300000,106301000,1,0,5,1,3,3,1,3,,,,,1700,24.04560142,5,370216.65,5029602.31
557,106300000,106301000,0,1,5,1,3,3,1,3,,,,,2300,24.04560142,6,370216.65,5029602.31
558,106300000,106302000,1,0,5,1,1,3,1,1,,,,,730,24.04560142,2,370216.65,5029602.31
559,106300000,106302000,0,1,5,1,1,3,1,1,,,,,1700,24.04560142,5,370216.65,5029602.31
560,106900000,106901000,1,0,6,1,1,2,2,1,,,,,730,14.18470709,2,338042.01,5038693.2
561,106900000,106901000,0,1,6,1,1,2,2,1,,,,,1630,14.18470709,5,338042.01,5038693.2
562,106900000,106902000,1,0,6,2,1,2,2,1,,,,,800,13.63254632,2,338042.01,5038693.2
563,106900000,106902000,0,1,6,2,1,2,2,1,,,,,1730,13.63254632,5,338042.01,5038693.2
564,107200000,107201000,1,0,8,1,1,3,2,1,,,,,600,15.10802777,1,369458,5038654
565,107200000,107201000,0,0,8,1,1,3,2,1,,,,,900,15.10802777,3,369458,5038654
566,107200000,107201000,0,0,8,1,1,3,2,1,,,,,1130,15.10802777,3,369458,5038654
567,107200000,107201000,0,0,8,1,1,3,2,1,,,,,1230,15.10802777,4,369458,5038654
568,107200000,107201000,0,0,8,1,1,3,2,1,,,,,1430,15.10802777,4,369458,5038654
569,107200000,107201000,0,1,8,1,1,3,2,1,,,,,1515,15.10802777,4,369458,5038654
570,107200000,107202000,1,0,6,2,3,3,2,1,,,,,1515,17.04803539,4,369458,5038654
571,107200000,107202000,0,1,6,2,3,3,2,1,,,,,2000,17.04803539,6,369458,5038654
572,108100000,108101000,1,0,6,2,5,4,1,12,,,,,1100,21.34459038,3,372370.03,5025334.15
573,108100000,108101000,0,0,6,2,5,4,1,3,,,,,1230,21.34459038,4,372370.03,5025334.15
574,108100000,108101000,0,1,6,2,5,4,1,3,,,,,1500,21.34459038,4,372370.03,5025334.15
575,109900000,109901000,1,0,11,2,4,2,1,1,,,,,1030,20.21578596,3,368404.97,5031312.69
576,109900000,109901000,0,1,11,2,4,2,1,1,,,,,1300,20.21578596,4,368404.97,5031312.69
577,109900000,109901000,0,0,11,2,4,2,1,12,,,,,1630,20.21578596,5,368404.97,5031312.69
578,109900000,109901000,0,1,11,2,4,2,1,12,,,,,1730,20.21578596,5,368404.97,5031312.69
579,109900000,109902000,1,0,11,1,2,2,1,12,,,,,1200,20.21578596,4,368404.97,5031312.69
580,109900000,109902000,0,1,11,1,2,2,1,12,,,,,1300,20.21578596,4,368404.97,5031312.69
581,109900000,109902000,0,0,11,1,2,2,1,12,,,,,1630,20.21578596,5,368404.97,5031312.69
582,109900000,109902000,0,1,11,1,2,2,1,12,,,,,1730,20.21578596,5,368404.97,5031312.69
583,111600000,111601000,1,0,6,2,1,2,0,3,,,,,820,21.72749824,2,368537.88,5032631.9
584,111600000,111601000,0,1,6,2,1,2,0,3,,,,,1705,21.72749824,5,368537.88,5032631.9
585,111600000,111602000,1,0,6,2,1,2,0,3,,,,,745,21.72749824,2,368537.88,5032631.9
586,111600000,111602000,0,1,6,2,1,2,0,3,,,,,1630,21.72749824,5,368537.88,5032631.9
587,111600000,111602000,0,0,6,2,1,2,0,3,,,,,1800,21.72749824,6,368537.88,5032631.9
588,111600000,111602000,0,1,6,2,1,2,0,3,,,,,1945,21.72749824,6,368537.88,5032631.9
589,111900000,111901000,1,0,9,2,2,6,1,1,,,,,830,19.41834723,2,375832.07,5034200.51
590,111900000,111901000,0,0,9,2,2,6,1,12,,,,,1230,19.41834723,4,375832.07,5034200.51
591,111900000,111901000,0,1,9,2,2,6,1,1,,,,,1730,19.41834723,5,375832.07,5034200.51
592,111900000,111902000,1,0,4,2,3,6,1,6,,,,,900,23.30648239,3,375832.07,5034200.51
593,111900000,111902000,0,1,4,2,3,6,1,6,,,,,1500,23.30648239,4,375832.07,5034200.51
594,111900000,111903000,1,0,5,2,3,6,1,3,,,,,830,23.22378468,2,375832.07,5034200.51
595,111900000,111903000,0,1,5,2,3,6,1,3,,,,,1730,23.22378468,5,375832.07,5034200.51
596,112100000,112101000,1,0,9,1,1,3,3,1,,,,,700,14.82063669,2,350408.54,5021460.37
597,112100000,112101000,0,0,9,1,1,3,3,1,,,,,1100,14.82063669,3,350408.54,5021460.37
598,112100000,112101000,0,0,9,1,1,3,3,1,,,,,1200,14.82063669,4,350408.54,5021460.37
599,112100000,112101000,0,0,9,1,1,3,3,1,,,,,1500,14.82063669,4,350408.54,5021460.37
600,112100000,112101000,0,0,9,1,1,3,3,1,,,,,1530,14.82063669,5,350408.54,5021460.37
601,112100000,112101000,0,1,9,1,1,3,3,1,,,,,1640,14.82063669,5,350408.54,5021460.37
602,113300000,113301000,1,0,10,2,1,1,3,1,,,,,1300,20.29594801,4,366873.58,5020307.42
603,113500000,113501000,1,0,8,2,1,1,1,1,,,,,900,19.89105221,3,363195.11,5022948.34
604,113500000,113501000,0,1,8,2,1,1,1,1,,,,,1700,19.89105221,5,363195.11,5022948.34
605,113700000,113701000,1,0,6,1,1,1,1,1,,,,,730,36.7817615,2,365781,5032688
606,113700000,113701000,0,1,6,1,1,1,1,1,,,,,1700,36.7817615,5,365781,5032688
607,113900000,113901000,1,0,7,2,2,5,2,1,,,,,910,21.31610422,3,348448.07,5003196.33
608,113900000,113901000,0,0,7,2,2,5,2,1,,,,,930,21.31610422,3,348448.07,5003196.33
609,113900000,113901000,0,0,7,2,2,5,2,1,,,,,1815,21.31610422,6,348448.07,5003196.33
610,113900000,113901000,0,0,7,2,2,5,2,1,,,,,1845,21.31610422,6,348448.07,5003196.33
611,113900000,113901000,0,1,7,2,2,5,2,1,,,,,2230,21.31610422,6,348448.07,5003196.33
612,113900000,113902000,1,0,8,1,1,5,2,1,,,,,1100,19.47211641,3,348448.07,5003196.33
613,113900000,113902000,0,1,8,1,1,5,2,1,,,,,1120,19.47211641,3,348448.07,5003196.33
614,113900000,113904000,1,0,4,1,3,5,2,9,,,,,800,24.44014825,2,348448.07,5003196.33
615,113900000,113904000,0,1,4,1,3,5,2,9,,,,,1515,24.44014825,4,348448.07,5003196.33
616,114100000,114101000,1,0,7,1,1,2,1,1,,,,,700,17.90220566,2,357623.88,5019664.07
617,114100000,114101000,0,1,7,1,1,2,1,1,,,,,1630,17.90220566,5,357623.88,5019664.07
618,114100000,114102000,1,0,3,2,3,2,1,12,,,,,730,20.75845371,2,357623.88,5019664.07
619,114100000,114102000,0,1,3,2,3,2,1,12,,,,,1500,20.75845371,4,357623.88,5019664.07
620,114100000,114102000,0,0,3,2,3,2,1,2,,,,,1615,20.75845371,5,357623.88,5019664.07
621,114100000,114102000,0,1,3,2,3,2,1,2,,,,,1900,20.75845371,6,357623.88,5019664.07
622,114800000,114801000,1,0,11,2,4,1,1,3,,,,,1030,14.10943687,3,368599.14,5025786.15
623,114800000,114801000,0,1,11,2,4,1,1,3,,,,,1800,14.10943687,6,368599.14,5025786.15
624,115200000,115201000,1,0,8,1,1,4,2,1,,,,,630,18.91366881,1,378018.8,5033317.06
625,115200000,115201000,0,0,8,1,1,4,2,1,,,,,1600,18.91366881,5,378018.8,5033317.06
626,115200000,115201000,0,1,8,1,1,4,2,1,,,,,1615,18.91366881,5,378018.8,5033317.06
627,115200000,115201000,0,0,8,1,1,4,2,1,,,,,1900,18.91366881,6,378018.8,5033317.06
628,115200000,115201000,0,1,8,1,1,4,2,1,,,,,2230,18.91366881,6,378018.8,5033317.06
629,115200000,115202000,1,0,7,2,1,4,2,1,,,,,730,21.19247405,2,378018.8,5033317.06
630,115200000,115202000,0,0,7,2,1,4,2,1,,,,,745,21.19247405,2,378018.8,5033317.06
631,115200000,115202000,0,1,7,2,1,4,2,1,,,,,1700,21.19247405,5,378018.8,5033317.06
632,115700000,115701000,1,0,10,1,2,2,2,1,,,,,1030,19.12751216,3,369362.39,5034034.35
633,115700000,115701000,0,0,10,1,2,2,2,2,,,,,1530,19.12751216,5,369362.39,5034034.35
634,115700000,115701000,0,1,10,1,2,2,2,2,,,,,1615,19.12751216,5,369362.39,5034034.35
635,115700000,115702000,1,0,7,2,1,2,2,1,,,,,730,25.37120206,2,369362.39,5034034.35
636,115700000,115702000,0,1,7,2,1,2,2,1,,,,,1500,25.37120206,4,369362.39,5034034.35
637,115700000,115702000,0,0,7,2,1,2,2,1,,,,,1530,25.37120206,5,369362.39,5034034.35
638,115700000,115702000,0,1,7,2,1,2,2,1,,,,,1615,25.37120206,5,369362.39,5034034.35
639,116700000,116701000,1,0,7,1,1,4,1,3,,,,,640,21.77805501,1,352074.68,5019902.89
640,116700000,116701000,0,1,7,1,1,4,1,3,,,,,1550,21.77805501,5,352074.68,5019902.89
641,117400000,117401000,1,0,4,2,3,4,1,4,,,,,721,18.45398806,2,367308,5038220
642,117400000,117401000,0,1,4,2,3,4,1,4,,,,,1230,18.45398806,4,367308,5038220
643,117400000,117402000,1,0,7,2,3,4,1,2,,,,,1200,17.92718656,4,367308,5038220
644,117400000,117402000,0,1,7,2,3,4,1,2,,,,,1540,17.92718656,5,367308,5038220
645,117400000,117403000,1,0,8,1,3,4,1,2,,,,,1215,17.57916363,4,367308,5038220
646,117400000,117403000,0,1,8,1,3,4,1,1,,,,,1540,17.57916363,5,367308,5038220
647,117400000,117403000,0,0,8,1,3,4,1,1,,,,,1730,17.57916363,5,367308,5038220
648,117400000,117403000,0,1,8,1,3,4,1,1,,,,,1800,17.57916363,6,367308,5038220
649,117500000,117501000,1,0,7,1,1,3,2,1,,,,,730,15.10802777,2,369353,5040869
650,117500000,117501000,0,0,7,1,1,3,2,1,,,,,930,15.10802777,3,369353,5040869
651,117500000,117501000,0,1,7,1,1,3,2,1,,,,,1815,15.10802777,6,369353,5040869
652,117500000,117501000,0,0,7,1,1,3,2,1,,,,,1900,15.10802777,6,369353,5040869
653,117500000,117501000,0,1,7,1,1,3,2,1,,,,,2030,15.10802777,6,369353,5040869
654,117500000,117502000,1,0,7,2,1,3,2,2,,,,,1900,15.39457213,6,369353,5040869
655,117500000,117502000,0,1,7,2,1,3,2,2,,,,,2030,15.39457213,6,369353,5040869
656,117500000,117503000,1,0,3,1,3,3,2,12,,,,,800,18.36029541,2,369353,5040869
657,117500000,117503000,0,1,3,1,3,3,2,12,,,,,1520,18.36029541,4,369353,5040869
658,117500000,117503000,0,0,3,1,3,3,2,2,,,,,1900,18.36029541,6,369353,5040869
659,117500000,117503000,0,1,3,1,3,3,2,2,,,,,2030,18.36029541,6,369353,5040869
660,118100000,118101000,1,0,7,2,1,3,2,1,,,,,830,19.55941515,2,350283.12,5023766.1
661,118100000,118101000,0,1,7,2,1,3,2,1,,,,,1700,19.55941515,5,350283.12,5023766.1
662,118100000,118101000,0,0,7,2,1,3,2,2,,,,,1830,19.55941515,6,350283.12,5023766.1
663,118100000,118101000,0,1,7,2,1,3,2,2,,,,,1930,19.55941515,6,350283.12,5023766.1
664,118100000,118102000,1,0,7,1,1,3,2,1,,,,,740,23.76691848,2,350283.12,5023766.1
665,118100000,118102000,0,1,7,1,1,3,2,1,,,,,1630,23.76691848,5,350283.12,5023766.1
666,118100000,118102000,0,0,7,1,1,3,2,1,,,,,1830,23.76691848,6,350283.12,5023766.1
667,118100000,118102000,0,1,7,1,1,3,2,1,,,,,1930,23.76691848,6,350283.12,5023766.1
668,119100000,119101000,1,0,10,2,4,2,2,1,,,,,830,12.79050915,2,344722.45,5027882.87
669,119100000,119101000,0,1,10,2,4,2,2,1,,,,,930,12.79050915,3,344722.45,5027882.87
670,119100000,119101000,0,0,10,2,4,2,2,1,,,,,1300,12.79050915,4,344722.45,5027882.87
671,119100000,119101000,0,0,10,2,4,2,2,1,,,,,1345,12.79050915,4,344722.45,5027882.87
672,119100000,119101000,0,1,10,2,4,2,2,1,,,,,1440,12.79050915,4,344722.45,5027882.87
673,119100000,119102000,1,0,6,1,2,2,2,1,,,,,730,16.6178508,2,344722.45,5027882.87
674,119100000,119102000,0,1,6,1,2,2,2,1,,,,,1630,16.6178508,5,344722.45,5027882.87
675,119100000,119102000,0,0,6,1,2,2,2,1,,,,,2000,16.6178508,6,344722.45,5027882.87
676,119100000,119102000,0,1,6,1,2,2,2,1,,,,,2400,16.6178508,7,344722.45,5027882.87
677,119200000,119201000,1,0,8,2,1,2,1,1,,,,,815,23.62813218,2,374202.73,5028724.8
678,119200000,119201000,0,0,8,2,1,2,1,1,,,,,1700,23.62813218,5,374202.73,5028724.8
679,119200000,119201000,0,1,8,2,1,2,1,1,,,,,1750,23.62813218,5,374202.73,5028724.8
680,119200000,119202000,1,0,8,1,1,2,1,3,,,,,630,26.97042884,1,374202.73,5028724.8
681,119200000,119202000,0,1,8,1,1,2,1,3,,,,,1500,26.97042884,4,374202.73,5028724.8
682,119200000,119202000,0,0,8,1,1,2,1,3,,,,,1900,26.97042884,6,374202.73,5028724.8
683,119200000,119202000,0,1,8,1,1,2,1,3,,,,,2300,26.97042884,6,374202.73,5028724.8
684,121000000,121001000,1,0,10,1,4,3,3,1,,,,,1400,13.63749772,4,375000.64,5032006.43
685,121000000,121001000,0,1,10,1,4,3,3,1,,,,,1630,13.63749772,5,375000.64,5032006.43
686,121000000,121002000,1,0,10,2,4,3,3,1,,,,,1030,11.17729945,3,375000.64,5032006.43
687,121000000,121002000,0,1,10,2,4,3,3,1,,,,,1200,11.17729945,4,375000.64,5032006.43
688,121000000,121003000,1,0,6,2,6,3,3,2,,,,,1030,16.62386606,3,375000.64,5032006.43
689,121000000,121003000,0,1,6,2,6,3,3,2,,,,,1200,16.62386606,4,375000.64,5032006.43
690,121400000,121401000,1,0,6,1,6,2,2,1,,,,,1045,14.18470709,3,346107.88,5035890.96
691,121400000,121401000,0,1,6,1,6,2,2,1,,,,,1600,14.18470709,5,346107.88,5035890.96
692,121400000,121401000,0,0,6,1,6,2,2,1,,,,,2000,14.18470709,6,346107.88,5035890.96
693,121400000,121401000,0,1,6,1,6,2,2,1,,,,,2200,14.18470709,6,346107.88,5035890.96
694,121400000,121402000,1,0,11,2,4,2,2,2,,,,,1045,16.30153549,3,346107.88,5035890.96
695,121400000,121402000,0,1,11,2,4,2,2,2,,,,,1600,16.30153549,5,346107.88,5035890.96
696,121500000,121501000,1,0,4,2,3,3,2,3,,,,,730,25.23204691,2,377843.62,5033642.5
697,121500000,121501000,0,1,4,2,3,3,2,3,,,,,1600,25.23204691,5,377843.62,5033642.5
698,121500000,121503000,1,0,9,2,5,3,2,1,,,,,830,20.20807895,2,377843.62,5033642.5
699,121500000,121503000,0,1,9,2,5,3,2,1,,,,,1500,20.20807895,4,377843.62,5033642.5
700,121600000,121601000,1,0,11,1,4,2,1,1,,,,,1000,14.14772849,3,362869,5035871
701,121600000,121601000,0,1,11,1,4,2,1,1,,,,,1200,14.14772849,4,362869,5035871
702,121600000,121602000,1,0,12,1,4,2,1,1,,,,,900,14.14772849,3,362869,5035871
703,121600000,121602000,0,0,12,1,4,2,1,1,,,,,950,14.14772849,3,362869,5035871
704,122400000,122401000,1,0,7,1,1,5,2,1,,,,,530,18.32923563,1,339103.63,5012688.83
705,122400000,122401000,0,0,7,1,1,5,2,1,,,,,730,18.32923563,2,339103.63,5012688.83
706,122400000,122401000,0,0,7,1,1,5,2,1,,,,,830,18.32923563,2,339103.63,5012688.83
707,122400000,122401000,0,0,7,1,1,5,2,1,,,,,900,18.32923563,3,339103.63,5012688.83
708,122400000,122401000,0,0,7,1,1,5,2,1,,,,,1100,18.32923563,3,339103.63,5012688.83
709,122400000,122401000,0,1,7,1,1,5,2,1,,,,,1500,18.32923563,4,339103.63,5012688.83
710,122400000,122403000,1,0,4,1,3,5,2,6,,,,,715,17.27031937,2,339103.63,5012688.83
711,122400000,122403000,0,1,4,1,3,5,2,6,,,,,1500,17.27031937,4,339103.63,5012688.83
712,122500000,122501000,1,0,8,1,5,1,0,11,,,,,1300,31.70817775,4,367634.39,5030819.44
713,122500000,122501000,0,1,8,1,5,1,0,11,,,,,1400,31.70817775,4,367634.39,5030819.44
714,123900000,123901000,1,0,7,2,5,4,2,1,,,,,745,14.53434812,2,376822,5041395
715,123900000,123903000,1,0,4,1,3,4,2,6,,,,,700,23.67383709,2,376822,5041395
716,124400000,124401000,1,0,11,1,1,2,2,1,,,,,645,12.50545617,1,362224.52,5014956.33
717,124400000,124401000,0,1,11,1,1,2,2,1,,,,,1530,12.50545617,5,362224.52,5014956.33
718,124400000,124402000,1,0,10,2,1,2,2,1,,,,,700,11.49616475,2,362224.52,5014956.33
719,124400000,124402000,0,1,10,2,1,2,2,1,,,,,1430,11.49616475,4,362224.52,5014956.33
720,124900000,124901000,1,0,12,1,4,2,1,12,,,,,745,14.85402797,2,372217.75,5033664.81
721,124900000,124901000,0,1,12,1,4,2,1,12,,,,,915,14.85402797,3,372217.75,5033664.81
722,124900000,124901000,0,0,12,1,4,2,1,1,,,,,1030,14.85402797,3,372217.75,5033664.81
723,124900000,124901000,0,0,12,1,4,2,1,1,,,,,1215,14.85402797,4,372217.75,5033664.81
724,124900000,124901000,0,1,12,1,4,2,1,1,,,,,1300,14.85402797,4,372217.75,5033664.81
725,124900000,124901000,0,0,12,1,4,2,1,1,,,,,1315,14.85402797,4,372217.75,5033664.81
726,124900000,124901000,0,1,12,1,4,2,1,1,,,,,1445,14.85402797,4,372217.75,5033664.81
727,124900000,124901000,0,0,12,1,4,2,1,1,,,,,1450,14.85402797,4,372217.75,5033664.81
728,124900000,124901000,0,1,12,1,4,2,1,1,,,,,1515,14.85402797,4,372217.75,5033664.81
729,124900000,124902000,1,0,11,2,4,2,1,2,,,,,1030,14.85402797,3,372217.75,5033664.81
730,124900000,124902000,0,0,11,2,4,2,1,2,,,,,1215,14.85402797,4,372217.75,5033664.81
731,124900000,124902000,0,1,11,2,4,2,1,2,,,,,1445,14.85402797,4,372217.75,5033664.81
732,125000000,125001000,1,0,8,2,4,4,2,1,,,,,1000,24.76440709,3,373967.83,5026274.98
733,125000000,125001000,0,1,8,2,4,4,2,1,,,,,1130,24.76440709,3,373967.83,5026274.98
734,125000000,125002000,1,0,8,2,1,4,2,3,,,,,700,24.76440709,2,373967.83,5026274.98
735,125000000,125002000,0,1,8,2,1,4,2,3,,,,,1600,24.76440709,5,373967.83,5026274.98
736,125000000,125003000,1,0,4,2,3,4,2,3,,,,,830,26.20769999,2,373967.83,5026274.98
737,125000000,125003000,0,1,4,2,3,4,2,3,,,,,1800,26.20769999,6,373967.83,5026274.98
738,125000000,125004000,1,0,5,2,3,4,2,3,,,,,630,21.34459038,1,373967.83,5026274.98
739,125000000,125004000,0,1,5,2,3,4,2,3,,,,,1600,21.34459038,5,373967.83,5026274.98
740,125400000,125401000,1,0,10,2,4,2,1,2,,,,,715,14.93354836,2,370864,5038705
741,125400000,125401000,0,0,10,2,4,2,1,2,,,,,1700,14.93354836,5,370864,5038705
742,125400000,125401000,0,1,10,2,4,2,1,2,,,,,1815,14.93354836,6,370864,5038705
743,125400000,125402000,1,0,10,1,6,2,1,1,,,,,715,15.25275769,2,370864,5038705
744,125400000,125402000,0,0,10,1,6,2,1,1,,,,,730,15.25275769,2,370864,5038705
745,125400000,125402000,0,0,10,1,6,2,1,1,,,,,1630,15.25275769,5,370864,5038705
746,125400000,125402000,0,0,10,1,6,2,1,1,,,,,1700,15.25275769,5,370864,5038705
747,125400000,125402000,0,1,10,1,6,2,1,1,,,,,1815,15.25275769,6,370864,5038705
748,125600000,125601000,1,0,7,1,3,3,2,1,,,,,630,33.56374643,1,377945.61,5023111.6
749,125600000,125601000,0,1,7,1,3,3,2,1,,,,,1600,33.56374643,5,377945.61,5023111.6
750,125600000,125602000,1,0,7,2,1,3,2,1,,,,,700,28.80293287,2,377945.61,5023111.6
751,125600000,125602000,0,0,7,2,1,3,2,1,,,,,1530,28.80293287,5,377945.61,5023111.6
752,125600000,125602000,0,1,7,2,1,3,2,1,,,,,1700,28.80293287,5,377945.61,5023111.6
753,125600000,125603000,1,0,3,2,3,3,2,2,3,,,,730,41.00900448,2,377945.61,5023111.6
754,125600000,125603000,0,1,3,2,3,3,2,3,2,,,,1500,41.00900448,4,377945.61,5023111.6
755,125800000,125801000,1,1,9,2,1,3,1,2,,,,,600,16.61713173,1,367662,5036478
756,125800000,125801000,0,0,9,2,1,3,1,2,,,,,2200,16.61713173,6,367662,5036478
757,125800000,125802000,1,0,9,2,1,3,1,1,,,,,600,16.61713173,1,367662,5036478
758,125800000,125802000,0,1,9,2,1,3,1,1,,,,,1600,16.61713173,5,367662,5036478
759,125800000,125802000,0,0,9,2,1,3,1,1,,,,,1900,16.61713173,6,367662,5036478
760,125800000,125802000,0,1,9,2,1,3,1,1,,,,,2100,16.61713173,6,367662,5036478
761,125800000,125803000,1,0,5,1,1,3,1,2,,,,,700,39.76533999,2,367662,5036478
762,125800000,125803000,0,1,5,1,1,3,1,2,,,,,1700,39.76533999,5,367662,5036478
763,127600000,127601000,1,0,12,1,4,1,1,1,,,,,1600,26.43424545,5,366406,5032600
764,127600000,127601000,0,1,12,1,4,1,1,1,,,,,2030,26.43424545,6,366406,5032600
765,128100000,128101000,1,0,8,2,6,4,2,1,,,,,615,16.35318622,1,362170.65,5027275.84
766,128100000,128101000,0,1,8,2,6,4,2,12,,,,,630,16.35318622,1,362170.65,5027275.84
767,128100000,128101000,0,0,8,2,6,4,2,1,,,,,1230,16.35318622,4,362170.65,5027275.84
768,128100000,128101000,0,1,8,2,6,4,2,1,,,,,1700,16.35318622,5,362170.65,5027275.84
769,128100000,128101000,0,0,8,2,6,4,2,1,,,,,1930,16.35318622,6,362170.65,5027275.84
770,128100000,128101000,0,1,8,2,6,4,2,1,,,,,2100,16.35318622,6,362170.65,5027275.84
771,128100000,128103000,1,0,3,1,3,4,2,12,,,,,845,21.18899126,2,362170.65,5027275.84
772,128100000,128103000,0,1,3,1,3,4,2,12,,,,,1200,21.18899126,4,362170.65,5027275.84
773,128100000,128103000,0,0,3,1,3,4,2,12,,,,,1230,21.18899126,4,362170.65,5027275.84
774,128100000,128103000,0,1,3,1,3,4,2,12,,,,,1515,21.18899126,4,362170.65,5027275.84
775,128100000,128103000,0,0,3,1,3,4,2,2,,,,,1900,21.18899126,6,362170.65,5027275.84
776,128100000,128103000,0,1,3,1,3,4,2,2,,,,,1930,21.18899126,6,362170.65,5027275.84
777,128100000,128104000,1,0,3,1,3,4,2,11,,,,,800,21.18899126,2,362170.65,5027275.84
778,128100000,128104000,0,1,3,1,3,4,2,11,,,,,1540,21.18899126,5,362170.65,5027275.84
779,128100000,128104000,0,0,3,1,3,4,2,2,,,,,1700,21.18899126,5,362170.65,5027275.84
780,128100000,128104000,0,1,3,1,3,4,2,2,,,,,1930,21.18899126,6,362170.65,5027275.84
781,128500000,128501000,1,0,10,1,1,2,2,3,,,,,730,14.94426039,2,375169.76,5033665.71
782,128500000,128501000,0,0,10,1,1,2,2,1,,,,,1200,14.94426039,4,375169.76,5033665.71
783,128500000,128501000,0,1,10,1,1,2,2,1,,,,,1220,14.94426039,4,375169.76,5033665.71
784,128500000,128501000,0,0,10,1,1,2,2,1,,,,,1530,14.94426039,5,375169.76,5033665.71
785,128500000,128501000,0,1,10,1,1,2,2,1,,,,,1600,14.94426039,5,375169.76,5033665.71
786,128700000,128701000,1,0,4,1,2,5,3,1,,,,,600,20.30042972,1,369496,5038901
787,128700000,128701000,0,1,4,1,2,5,3,1,,,,,1230,20.30042972,4,369496,5038901
788,128700000,128701000,0,0,4,1,2,5,3,1,,,,,1300,20.30042972,4,369496,5038901
789,128700000,128701000,0,1,4,1,2,5,3,1,,,,,1400,20.30042972,4,369496,5038901
790,128700000,128701000,0,0,4,1,2,5,3,1,,,,,2030,20.30042972,6,369496,5038901
791,128700000,128701000,0,1,4,1,2,5,3,1,,,,,2330,20.30042972,6,369496,5038901
792,128700000,128702000,1,0,8,1,1,5,3,1,,,,,600,16.70449462,1,369496,5038901
793,128700000,128702000,0,1,8,1,1,5,3,1,,,,,1700,16.70449462,5,369496,5038901
794,128700000,128704000,1,0,5,1,3,5,3,1,,,,,900,20.26508189,3,369496,5038901
795,128700000,128704000,0,1,5,1,3,5,3,1,,,,,1100,20.26508189,3,369496,5038901
796,128700000,128705000,1,0,3,2,3,5,3,6,,,,,715,20.30042972,2,369496,5038901
797,128700000,128705000,0,1,3,2,3,5,3,6,,,,,1430,20.30042972,4,369496,5038901
798,129000000,129001000,1,0,7,1,1,3,3,1,,,,,800,19.46695919,2,374857.7,5033606.2
799,129000000,129001000,0,1,7,1,1,3,3,1,,,,,2030,19.46695919,6,374857.7,5033606.2
800,129000000,129002000,1,0,6,2,1,3,3,1,,,,,800,23.22378468,2,374857.7,5033606.2
801,129000000,129002000,0,1,6,2,1,3,3,1,,,,,1700,23.22378468,5,374857.7,5033606.2
802,130100000,130101000,1,0,11,1,4,2,1,1,,,,,830,12.37400252,2,368872.71,5028698.16
803,130100000,130101000,0,1,11,1,4,2,1,1,,,,,915,12.37400252,3,368872.71,5028698.16
804,130100000,130101000,0,0,11,1,4,2,1,1,,,,,1500,12.37400252,4,368872.71,5028698.16
805,130100000,130101000,0,1,11,1,4,2,1,1,,,,,1600,12.37400252,5,368872.71,5028698.16
806,130100000,130102000,1,0,10,2,4,2,1,1,,,,,1200,9.751948217,4,368872.71,5028698.16
807,130100000,130102000,0,0,10,2,4,2,1,1,,,,,1300,9.751948217,4,368872.71,5028698.16
808,130100000,130102000,0,1,10,2,4,2,1,1,,,,,1430,9.751948217,4,368872.71,5028698.16
809,130500000,130501000,1,0,12,2,4,1,1,1,,,,,830,10.05349584,2,379156.99,5033340.35
